,ALT,BRPR_1,BRPR_2,BRPR_3,BRPR_4,BRPR_5,BRPR_6,BRPR_7,BRPR_8,BRWHSP_1,BRWHSP_2,BRWHSP_3,BRWHSP_4,BRWHSP_5,BRWHSP_6,BRWHSP_7,BRWHSP_8,milliseconds,Time,phase
3277,11.0,90.625,90.625,87.0,88.8125,96.0625,94.25,94.25,92.4375,9.622801,9.622801,9.622801,9.622801,9.622801,9.622801,9.72,9.622801,819000.0,2025-01-02 18:17:43,landing
3281,12.0,88.8125,88.8125,87.0,88.8125,92.4375,90.625,96.0625,94.25,9.622801,9.9144,9.622801,9.622801,9.817201,9.817201,9.817201,9.622801,820000.0,2025-01-02 18:17:44,landing
3285,12.0,88.8125,88.8125,88.8125,88.8125,96.0625,96.0625,94.25,90.625,9.9144,9.9144,9.622801,9.622801,9.817201,9.817201,9.817201,9.9144,821000.0,2025-01-02 18:17:45,landing
3289,12.0,87.0,85.1875,81.5625,85.1875,94.25,96.0625,96.0625,92.4375,9.9144,9.9144,9.9144,10.0116,9.9144,9.817201,9.817201,9.9144,822000.0,2025-01-02 18:17:46,landing
3293,12.0,88.8125,87.0,87.0,87.0,94.25,94.25,92.4375,90.625,10.0116,10.0116,10.0116,10.0116,10.0116,9.9144,9.817201,10.0116,823000.0,2025-01-02 18:17:47,landing
3297,12.0,88.8125,90.625,87.0,87.0,96.0625,96.0625,94.25,92.4375,10.1088,10.1088,10.1088,10.1088,10.0116,10.0116,10.1088,10.1088,824000.0,2025-01-02 18:17:48,landing
3301,12.0,88.8125,88.8125,87.0,88.8125,94.25,92.4375,94.25,92.4375,10.1088,10.1088,10.1088,10.1088,10.206,10.206,10.206,10.1088,825000.0,2025-01-02 18:17:49,landing
3305,12.0,88.8125,87.0,87.0,87.0,96.0625,92.4375,96.0625,96.0625,10.206,10.206,10.206,10.206,10.206,10.206,10.3032,10.3032,826000.0,2025-01-02 18:17:50,landing
3309,12.0,88.8125,88.8125,87.0,88.8125,96.0625,96.0625,96.0625,90.625,10.3032,10.206,10.206,10.3032,10.206,10.206,10.3032,10.3032,827000.0,2025-01-02 18:17:51,landing
3313,12.0,88.8125,88.8125,87.0,87.0,92.4375,94.25,97.875,96.0625,10.206,10.3032,10.3032,10.3032,10.206,10.206,10.3032,10.3032,828000.0,2025-01-02 18:17:52,landing
3317,11.0,90.625,88.8125,88.8125,88.8125,92.4375,94.25,92.4375,92.4375,10.4004,10.3032,10.3032,10.4004,10.3032,10.3032,10.3032,10.3032,829000.0,2025-01-02 18:17:53,landing
3321,12.0,88.8125,88.8125,87.0,87.0,96.0625,96.0625,96.0625,92.4375,10.4004,10.4004,10.4004,10.4976,10.4004,10.4004,10.4976,10.4004,830000.0,2025-01-02 18:17:54,landing
3325,12.0,90.625,90.625,87.0,88.8125,94.25,94.25,96.0625,92.4375,10.4976,10.5948,10.5948,10.5948,10.4976,10.4976,10.5948,10.5948,831000.0,2025-01-02 18:17:55,landing
3329,12.0,88.8125,90.625,87.0,87.0,94.25,94.25,96.0625,92.4375,10.692,10.692,10.692,10.5948,10.692,10.692,10.7892,10.692,832000.0,2025-01-02 18:17:56,landing
3333,12.0,90.625,90.625,87.0,87.0,96.0625,96.0625,96.0625,94.25,10.8864,10.8864,10.7892,10.8864,10.8864,10.7892,10.8864,10.7892,833000.0,2025-01-02 18:17:57,landing
3337,12.0,90.625,88.8125,87.0,88.8125,94.25,96.0625,90.625,90.625,10.9836,10.9836,10.7892,10.9836,10.8864,10.7892,10.9836,10.7892,834000.0,2025-01-02 18:17:58,landing
3341,12.0,90.625,87.0,88.8125,87.0,96.0625,96.0625,96.0625,94.25,11.0808,11.0808,11.0808,11.0808,11.0808,10.7892,11.0808,11.0808,835000.0,2025-01-02 18:17:59,landing
3345,12.0,87.0,88.8125,85.1875,87.0,94.25,96.0625,94.25,92.4375,11.0808,11.0808,11.178,11.2752,11.178,10.7892,11.2752,11.178,836000.0,2025-01-02 18:18:00,landing
3349,12.0,88.8125,88.8125,87.0,87.0,96.0625,94.25,94.25,92.4375,11.0808,11.0808,11.2752,11.2752,11.2752,11.2752,11.3724,11.2752,837000.0,2025-01-02 18:18:01,landing
3353,11.0,88.8125,88.8125,87.0,88.8125,96.0625,96.0625,96.0625,94.25,11.4696,11.3724,11.2752,11.3724,11.2752,11.3724,11.3724,11.2752,838000.0,2025-01-02 18:18:02,landing
3357,12.0,88.8125,88.8125,87.0,88.8125,94.25,94.25,92.4375,92.4375,11.4696,11.4696,11.2752,11.5668,11.2752,11.4696,11.5668,11.2752,839000.0,2025-01-02 18:18:03,landing
3361,12.0,90.625,88.8125,87.0,88.8125,96.0625,96.0625,96.0625,94.25,11.5668,11.4696,11.5668,11.5668,11.5668,11.4696,11.664,11.5668,840000.0,2025-01-02 18:18:04,landing
3365,12.0,92.4375,90.625,87.0,88.8125,96.0625,94.25,92.4375,92.4375,11.664,11.664,11.5668,11.664,11.664,11.5668,11.664,11.664,841000.0,2025-01-02 18:18:05,landing
3369,12.0,90.625,88.8125,87.0,87.0,96.0625,94.25,94.25,90.625,11.7612,11.7612,11.7612,11.7612,11.7612,11.7612,11.8584,11.7612,842000.0,2025-01-02 18:18:06,landing
3373,11.0,92.4375,88.8125,87.0,88.8125,97.875,96.0625,94.25,92.4375,11.664,11.7612,11.664,11.7612,11.7612,11.664,11.7612,11.664,843000.0,2025-01-02 18:18:07,landing
3377,12.0,88.8125,88.8125,87.0,87.0,96.0625,96.0625,96.0625,92.4375,11.8584,11.8584,11.8584,11.8584,11.7612,11.7612,11.8584,11.8584,844000.0,2025-01-02 18:18:08,landing
3381,12.0,90.625,90.625,87.0,88.8125,96.0625,96.0625,96.0625,92.4375,11.9556,11.9556,11.9556,11.9556,12.0528,11.9556,11.9556,11.8584,845000.0,2025-01-02 18:18:09,landing
3385,12.0,88.8125,88.8125,87.0,87.0,94.25,96.0625,94.25,90.625,12.0528,12.0528,12.0528,12.0528,12.0528,11.9556,12.0528,12.0528,846000.0,2025-01-02 18:18:10,landing
3389,11.0,92.4375,92.4375,87.0,88.8125,96.0625,96.0625,96.0625,96.0625,12.0528,12.2472,12.0528,12.0528,12.15,12.15,12.0528,12.0528,847000.0,2025-01-02 18:18:11,landing
3393,11.0,90.625,90.625,87.0,88.8125,94.25,94.25,94.25,90.625,12.3444,12.3444,12.15,12.15,12.2472,12.2472,12.0528,12.15,848000.0,2025-01-02 18:18:12,landing
3397,12.0,87.0,87.0,83.375,87.0,96.0625,96.0625,96.0625,96.0625,12.4416,12.4416,12.3444,12.3444,12.4416,12.2472,12.3444,12.2472,849000.0,2025-01-02 18:18:13,landing
3401,11.0,449.5,273.6875,81.5625,87.0,302.6875,322.625,90.625,87.0,12.4416,12.4416,12.4416,12.4416,12.4416,12.3444,12.5388,12.4416,850000.0,2025-01-02 18:18:14,landing
3405,11.0,377.0,375.1875,83.375,85.1875,375.1875,378.8125,92.4375,90.625,12.2472,12.3444,12.3444,12.4416,12.2472,12.2472,12.4416,12.3444,851000.0,2025-01-02 18:18:15,landing
3409,12.0,407.8125,404.1875,311.75,261.0,406.0,404.1875,290.0,248.3125,12.15,12.15,12.15,12.2472,12.15,12.0528,12.2472,12.2472,852000.0,2025-01-02 18:18:16,landing
3413,11.0,402.375,402.375,346.1875,344.375,406.0,404.1875,346.1875,344.375,11.7612,11.8584,11.7612,11.7612,11.8584,11.7612,11.8584,11.7612,853000.0,2025-01-02 18:18:17,landing
3417,11.0,402.375,402.375,342.5625,342.5625,400.5625,404.1875,342.5625,346.1875,11.3724,11.3724,11.2752,11.2752,11.3724,11.2752,11.3724,11.2752,854000.0,2025-01-02 18:18:18,landing
3421,11.0,404.1875,402.375,342.5625,346.1875,402.375,402.375,340.75,344.375,10.7892,10.8864,10.8864,10.8864,10.8864,11.2752,10.8864,10.8864,855000.0,2025-01-02 18:18:19,landing
3425,11.0,398.75,402.375,315.375,317.1875,404.1875,400.5625,306.3125,304.5,10.4004,10.4976,10.4004,10.4004,10.4004,10.4004,10.4976,10.4004,856000.0,2025-01-02 18:18:20,landing
3429,11.0,396.9375,396.9375,90.625,92.4375,400.5625,398.75,96.0625,96.0625,10.1088,10.1088,10.206,10.206,10.1088,10.0116,10.206,10.206,857000.0,2025-01-02 18:18:21,landing
3433,11.0,396.9375,395.125,87.0,88.8125,400.5625,398.75,96.0625,96.0625,9.9144,9.9144,10.0116,10.0116,9.9144,9.9144,10.0116,10.0116,858000.0,2025-01-02 18:18:22,landing
3437,11.0,396.9375,396.9375,311.75,280.9375,406.0,400.5625,275.5,241.0625,9.72,9.72,9.817201,9.817201,9.72,9.72,9.817201,9.817201,859000.0,2025-01-02 18:18:23,landing
3441,11.0,398.75,396.9375,353.4375,353.4375,398.75,402.375,357.0625,351.625,9.4284,9.5256,9.5256,9.622801,9.4284,9.5256,9.622801,9.622801,860000.0,2025-01-02 18:18:24,landing
3445,11.0,398.75,396.9375,349.8125,353.4375,400.5625,395.125,346.1875,349.8125,8.845201,8.9424,9.331201,9.622801,8.845201,8.845201,9.622801,9.622801,861000.0,2025-01-02 18:18:25,landing
3449,11.0,400.5625,398.75,353.4375,348.0,396.9375,395.125,349.8125,349.8125,8.845201,8.3592,9.0396,9.622801,8.845201,8.3592,9.136801,9.622801,862000.0,2025-01-02 18:18:26,landing
3453,11.0,396.9375,398.75,349.8125,349.8125,400.5625,396.9375,351.625,353.4375,7.6788,7.8732,8.845201,9.622801,7.6788,8.3592,8.845201,9.622801,863000.0,2025-01-02 18:18:27,landing
3457,11.0,396.9375,400.5625,349.8125,349.8125,396.9375,395.125,351.625,351.625,7.1928,7.4844,8.5536,8.748,7.1928,7.3872,8.5536,8.748,864000.0,2025-01-02 18:18:28,landing
3461,11.0,396.9375,398.75,349.8125,351.625,395.125,395.125,349.8125,351.625,6.804,6.9984,8.164801,8.4564,6.804,6.9984,8.262,8.4564,865000.0,2025-01-02 18:18:29,landing
3465,11.0,87.0,83.375,88.8125,92.4375,85.1875,90.625,94.25,92.4375,6.6096,6.9012,8.0676,8.3592,6.6096,6.804,8.0676,8.262,866000.0,2025-01-02 18:18:30,landing
3469,11.0,88.8125,90.625,87.0,87.0,96.0625,94.25,94.25,92.4375,6.804,6.9984,8.0676,8.3592,6.804,6.9984,8.164801,8.3592,867000.0,2025-01-02 18:18:31,landing
3473,11.0,92.4375,92.4375,88.8125,90.625,96.0625,96.0625,96.0625,96.0625,6.9012,6.9984,8.164801,8.3592,6.9012,7.0956,8.164801,8.3592,868000.0,2025-01-02 18:18:32,landing
3477,11.0,87.0,88.8125,87.0,87.0,92.4375,92.4375,94.25,92.4375,6.9984,7.1928,8.164801,8.4564,6.9984,7.1928,8.262,8.4564,869000.0,2025-01-02 18:18:33,landing
3481,11.0,88.8125,88.8125,87.0,87.0,96.0625,96.0625,96.0625,92.4375,6.9984,7.29,8.164801,8.650801,6.9984,7.1928,8.4564,8.650801,870000.0,2025-01-02 18:18:34,landing
3485,10.0,90.625,88.8125,87.0,88.8125,94.25,96.0625,94.25,94.25,7.0956,7.3872,8.5536,8.748,7.1928,7.29,8.5536,8.748,871000.0,2025-01-02 18:18:35,landing
3489,11.0,88.8125,88.8125,87.0,87.0,94.25,94.25,94.25,92.4375,7.29,7.4844,8.650801,8.9424,7.1928,7.4844,8.748,8.9424,872000.0,2025-01-02 18:18:36,landing
3493,10.0,88.8125,88.8125,87.0,88.8125,96.0625,96.0625,96.0625,94.25,7.3872,7.4844,8.845201,9.0396,7.3872,7.5816,8.845201,9.0396,873000.0,2025-01-02 18:18:37,landing
3497,10.0,88.8125,88.8125,87.0,88.8125,96.0625,94.25,96.0625,92.4375,7.5816,7.776,8.9424,9.136801,7.4844,7.6788,8.845201,9.136801,874000.0,2025-01-02 18:18:38,landing
3501,11.0,90.625,88.8125,87.0,87.0,96.0625,94.25,96.0625,92.4375,7.6788,7.8732,9.0396,9.331201,7.4844,7.776,9.136801,9.331201,875000.0,2025-01-02 18:18:39,landing
3505,11.0,88.8125,88.8125,87.0,87.0,96.0625,94.25,96.0625,96.0625,7.6788,7.9704,9.0396,9.4284,7.6788,7.8732,9.136801,9.331201,876000.0,2025-01-02 18:18:40,landing
3509,11.0,88.8125,88.8125,87.0,90.625,94.25,92.4375,92.4375,92.4375,7.776,8.0676,9.234,9.5256,7.8732,7.9704,9.331201,9.5256,877000.0,2025-01-02 18:18:41,landing
3513,11.0,90.625,90.625,90.625,92.4375,94.25,96.0625,96.0625,94.25,7.9704,8.164801,9.331201,9.622801,7.9704,8.164801,9.4284,9.622801,878000.0,2025-01-02 18:18:42,landing
3517,11.0,90.625,92.4375,88.8125,90.625,92.4375,92.4375,94.25,94.25,8.0676,8.164801,9.331201,9.622801,8.164801,8.262,9.4284,9.622801,879000.0,2025-01-02 18:18:43,landing
3521,11.0,92.4375,90.625,88.8125,90.625,96.0625,97.875,94.25,94.25,8.3592,8.650801,9.4284,9.622801,8.4564,8.5536,9.4284,9.622801,880000.0,2025-01-02 18:18:44,landing
3525,10.0,88.8125,87.0,87.0,90.625,92.4375,94.25,94.25,94.25,8.4564,8.650801,9.4284,9.622801,8.4564,8.5536,9.5256,9.622801,881000.0,2025-01-02 18:18:45,landing
3529,11.0,88.8125,88.8125,87.0,88.8125,96.0625,96.0625,96.0625,96.0625,8.3592,8.5536,9.4284,9.622801,8.3592,8.4564,9.4284,9.622801,882000.0,2025-01-02 18:18:46,landing
3533,11.0,88.8125,88.8125,88.8125,88.8125,94.25,94.25,96.0625,94.25,8.3592,8.4564,9.331201,9.622801,8.3592,8.3592,9.4284,9.5256,883000.0,2025-01-02 18:18:47,landing
3537,11.0,358.875,262.8125,308.125,302.6875,297.25,306.3125,279.125,250.125,8.262,8.3592,9.234,9.4284,8.3592,8.3592,9.331201,9.4284,884000.0,2025-01-02 18:18:48,landing
3541,11.0,382.4375,387.875,387.875,386.0625,384.25,384.25,386.0625,389.6875,8.0676,8.3592,9.136801,9.331201,8.0676,8.164801,9.136801,9.331201,885000.0,2025-01-02 18:18:49,landing
3545,11.0,382.4375,387.875,384.25,386.0625,387.875,380.625,378.8125,384.25,7.8732,7.9704,8.650801,8.845201,7.8732,7.9704,8.748,8.748,886000.0,2025-01-02 18:18:50,landing
3549,11.0,375.1875,377.0,380.625,384.25,375.1875,375.1875,377.0,382.4375,7.5816,7.6788,7.9704,8.0676,7.4844,7.5816,8.0676,8.164801,887000.0,2025-01-02 18:18:51,landing
3553,11.0,357.0625,357.0625,358.875,357.0625,360.6875,360.6875,358.875,357.0625,7.29,7.29,7.4844,7.5816,7.29,7.29,7.5816,8.164801,888000.0,2025-01-02 18:18:52,landing
3557,11.0,139.5625,135.9375,77.9375,76.125,134.125,139.5625,85.1875,85.1875,7.0956,7.0956,7.0956,7.1928,7.0956,7.0956,7.1928,7.1928,889000.0,2025-01-02 18:18:53,landing
3561,11.0,90.625,90.625,87.0,88.8125,94.25,94.25,94.25,92.4375,7.0956,7.0956,7.0956,7.0956,7.0956,6.9984,7.0956,7.0956,890000.0,2025-01-02 18:18:54,landing
3565,11.0,90.625,90.625,88.8125,90.625,96.0625,96.0625,96.0625,92.4375,7.1928,7.1928,7.1928,7.1928,7.1928,7.1928,7.29,7.1928,891000.0,2025-01-02 18:18:55,landing
3569,11.0,90.625,90.625,87.0,88.8125,96.0625,96.0625,96.0625,94.25,7.1928,7.29,7.1928,7.29,7.1928,7.1928,7.29,7.1928,892000.0,2025-01-02 18:18:56,landing
3573,11.0,389.6875,279.125,333.5,306.3125,308.125,317.1875,297.25,259.1875,7.29,7.29,7.29,7.29,7.29,7.1928,7.3872,7.29,893000.0,2025-01-02 18:18:57,landing
3577,12.0,371.5625,371.5625,384.25,382.4375,371.5625,367.9375,382.4375,384.25,7.1928,7.1928,7.1928,7.1928,7.1928,7.1928,7.1928,7.1928,894000.0,2025-01-02 18:18:58,landing
3581,12.0,366.125,367.9375,382.4375,380.625,367.9375,369.75,384.25,382.4375,6.9012,6.9012,6.804,6.804,6.9012,6.9012,6.804,6.804,895000.0,2025-01-02 18:18:59,landing
3585,11.0,366.125,367.9375,382.4375,382.4375,367.9375,367.9375,378.8125,377.0,6.6096,6.6096,6.5124,6.5124,6.6096,6.6096,6.5124,6.5124,896000.0,2025-01-02 18:19:00,landing
3589,12.0,373.375,367.9375,380.625,382.4375,364.3125,367.9375,378.8125,378.8125,6.318,6.6096,6.2208,6.318,6.318,6.318,6.318,6.5124,897000.0,2025-01-02 18:19:01,landing
3593,12.0,366.125,366.125,382.4375,380.625,362.5,366.125,378.8125,377.0,6.0264,6.6096,6.0264,6.0264,6.0264,6.0264,6.1236,6.0264,898000.0,2025-01-02 18:19:02,landing
3597,12.0,366.125,367.9375,382.4375,380.625,364.3125,371.5625,377.0,378.8125,5.7348,5.832,5.7348,5.7348,5.7348,5.7348,5.832,5.7348,899000.0,2025-01-02 18:19:03,landing
3601,12.0,366.125,366.125,380.625,378.8125,364.3125,366.125,378.8125,382.4375,5.540401,5.540401,5.4432,5.7348,5.540401,5.7348,5.540401,5.7348,900000.0,2025-01-02 18:19:04,landing
3605,11.0,364.3125,362.5,378.8125,377.0,364.3125,366.125,382.4375,377.0,5.2488,5.2488,5.1516,5.1516,5.1516,5.1516,5.1516,5.1516,901000.0,2025-01-02 18:19:05,landing
3609,12.0,362.5,364.3125,373.375,371.5625,362.5,367.9375,371.5625,369.75,4.9572,4.9572,4.86,4.86,4.9572,4.9572,5.346,4.86,902000.0,2025-01-02 18:19:06,landing
3613,12.0,212.0625,195.75,148.625,148.625,145.0,139.5625,146.8125,145.0,4.6656,4.6656,4.5684,4.6656,4.6656,4.6656,4.6656,4.6656,903000.0,2025-01-02 18:19:07,landing
3617,11.0,88.8125,90.625,87.0,87.0,92.4375,94.25,90.625,90.625,4.5684,4.6656,4.5684,4.5684,4.5684,4.5684,4.6656,4.6656,904000.0,2025-01-02 18:19:08,landing
3621,11.0,90.625,88.8125,87.0,88.8125,96.0625,96.0625,96.0625,96.0625,4.5684,4.6656,4.5684,4.6656,4.5684,4.5684,4.6656,4.6656,905000.0,2025-01-02 18:19:09,landing
3625,11.0,88.8125,88.8125,87.0,87.0,94.25,92.4375,96.0625,92.4375,4.6656,4.6656,4.5684,4.5684,4.5684,4.5684,4.5684,4.5684,906000.0,2025-01-02 18:19:10,landing
3629,11.0,90.625,90.625,87.0,88.8125,96.0625,96.0625,96.0625,92.4375,4.5684,4.6656,4.5684,4.6656,4.6656,4.5684,4.6656,4.5684,907000.0,2025-01-02 18:19:11,landing
3633,12.0,90.625,90.625,87.0,88.8125,96.0625,96.0625,96.0625,96.0625,4.6656,4.5684,4.5684,4.6656,4.6656,4.5684,4.6656,4.5684,908000.0,2025-01-02 18:19:12,landing
3637,12.0,88.8125,87.0,87.0,87.0,94.25,92.4375,96.0625,94.25,4.6656,4.6656,4.6656,4.6656,4.6656,4.6656,4.7628,4.6656,909000.0,2025-01-02 18:19:13,landing
3641,12.0,90.625,90.625,87.0,88.8125,96.0625,96.0625,96.0625,94.25,4.6656,4.6656,4.6656,4.7628,4.6656,4.6656,4.7628,4.6656,910000.0,2025-01-02 18:19:14,landing
3645,12.0,335.3125,239.25,306.3125,279.125,280.9375,291.8125,280.9375,235.625,4.7628,4.7628,4.6656,4.6656,4.7628,4.7628,4.7628,4.6656,911000.0,2025-01-02 18:19:15,landing
3649,12.0,402.375,402.375,435.0,436.8125,398.75,406.0,435.0,436.8125,4.6656,4.6656,4.6656,4.6656,4.6656,4.6656,4.7628,4.5684,912000.0,2025-01-02 18:19:16,landing
3653,12.0,400.5625,400.5625,431.375,427.75,400.5625,400.5625,425.9375,431.375,4.2768,4.2768,4.2768,4.5684,4.2768,4.2768,4.2768,4.2768,913000.0,2025-01-02 18:19:17,landing
3657,12.0,377.0,377.0,393.3125,393.3125,377.0,378.8125,398.75,396.9375,0.1944,0.486,0.0,0.1944,0.0,0.0,0.0972,0.0972,914000.0,2025-01-02 18:19:18,landing
3661,12.0,364.3125,360.6875,378.8125,375.1875,362.5,358.875,378.8125,378.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915000.0,2025-01-02 18:19:19,landing
3665,12.0,355.25,351.625,355.25,355.25,349.8125,351.625,357.0625,351.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916000.0,2025-01-02 18:19:20,landing
3669,12.0,353.4375,353.4375,344.375,342.5625,351.625,351.625,340.75,340.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917000.0,2025-01-02 18:19:21,landing
3673,12.0,349.8125,349.8125,338.9375,338.9375,348.0,351.625,340.75,337.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918000.0,2025-01-02 18:19:22,landing
3677,12.0,349.8125,344.375,128.6875,126.875,348.0,342.5625,132.3125,128.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919000.0,2025-01-02 18:19:23,landing
3681,13.0,108.75,90.625,88.8125,92.4375,112.375,117.8125,96.0625,94.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920000.0,2025-01-02 18:19:24,landing
3685,12.0,362.5,268.25,306.3125,300.875,308.125,317.1875,291.8125,257.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921000.0,2025-01-02 18:19:25,landing
3689,12.0,402.375,400.5625,420.5,418.6875,400.5625,404.1875,418.6875,425.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922000.0,2025-01-02 18:19:26,landing
3693,12.0,400.5625,402.375,424.125,425.9375,406.0,402.375,429.5625,420.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923000.0,2025-01-02 18:19:27,landing
3697,12.0,402.375,402.375,420.5,416.875,402.375,402.375,420.5,420.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924000.0,2025-01-02 18:19:28,landing
3701,12.0,398.75,402.375,422.3125,418.6875,396.9375,400.5625,420.5,420.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925000.0,2025-01-02 18:19:29,landing
3705,13.0,389.6875,393.3125,358.875,358.875,387.875,386.0625,364.3125,358.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926000.0,2025-01-02 18:19:30,landing
3709,13.0,362.5,360.6875,246.5,241.0625,360.6875,360.6875,242.875,242.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927000.0,2025-01-02 18:19:31,landing
3713,12.0,346.1875,351.625,88.8125,90.625,346.1875,348.0,96.0625,96.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928000.0,2025-01-02 18:19:32,landing
3717,13.0,344.375,344.375,87.0,88.8125,344.375,346.1875,96.0625,94.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929000.0,2025-01-02 18:19:33,landing
3721,12.0,137.75,130.5,90.625,92.4375,134.125,137.75,101.5,97.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930000.0,2025-01-02 18:19:34,landing
3725,13.0,90.625,88.8125,87.0,90.625,96.0625,96.0625,94.25,94.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931000.0,2025-01-02 18:19:35,landing
3729,12.0,632.5625,471.25,654.3125,563.6875,503.875,569.125,469.4375,424.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932000.0,2025-01-02 18:19:36,landing
3733,13.0,929.8125,933.4375,882.6875,884.5,935.25,935.25,884.5,886.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933000.0,2025-01-02 18:19:37,landing
3737,12.0,928.0,928.0,880.875,880.875,931.625,928.0,882.6875,882.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,934000.0,2025-01-02 18:19:38,landing
3741,13.0,931.625,929.8125,886.3125,886.3125,931.625,931.625,884.5,886.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935000.0,2025-01-02 18:19:39,landing
3745,12.0,2077.125,2042.688,2004.625,1986.5,2039.063,2039.063,1991.938,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936000.0,2025-01-02 18:19:40,landing
3749,13.0,3092.125,3083.063,3083.063,3083.063,3099.375,3095.75,3104.813,3092.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937000.0,2025-01-02 18:19:41,landing
3753,12.0,3097.563,3093.938,3099.375,3101.188,3117.5,3108.438,3117.5,3101.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938000.0,2025-01-02 18:19:42,landing
3757,13.0,3104.813,3103.0,3103.0,3103.0,3117.5,3115.688,3117.5,3106.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939000.0,2025-01-02 18:19:43,landing
3761,12.0,3104.813,3104.813,3103.0,3103.0,3117.5,3115.688,3115.688,3108.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940000.0,2025-01-02 18:19:44,landing
3765,12.0,3104.813,3104.813,3104.813,3103.0,3119.313,3115.688,3117.5,3108.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,941000.0,2025-01-02 18:19:45,landing
3769,12.0,3106.625,3104.813,3104.813,3106.625,3119.313,3117.5,3117.5,3108.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942000.0,2025-01-02 18:19:46,landing
3773,12.0,3108.438,3106.625,3106.625,3108.438,3119.313,3117.5,3117.5,3108.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943000.0,2025-01-02 18:19:47,landing
3777,12.0,3108.438,3106.625,3106.625,3108.438,3121.125,3117.5,3121.125,3108.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944000.0,2025-01-02 18:19:48,landing
3781,12.0,3108.438,3108.438,3106.625,3110.25,3119.313,3117.5,3121.125,3110.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945000.0,2025-01-02 18:19:49,landing
3785,12.0,3110.25,3106.625,3108.438,3108.438,3121.125,3117.5,3121.125,3110.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946000.0,2025-01-02 18:19:50,landing
3789,12.0,3110.25,3108.438,3108.438,3108.438,3121.125,3117.5,3121.125,3108.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947000.0,2025-01-02 18:19:51,landing
3793,12.0,3110.25,3108.438,3108.438,3110.25,3121.125,3117.5,3122.938,3112.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948000.0,2025-01-02 18:19:52,landing
3797,12.0,3110.25,3110.25,3108.438,3110.25,3122.938,3119.313,3121.125,3110.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949000.0,2025-01-02 18:19:53,landing
3801,12.0,3110.25,3110.25,3110.25,3110.25,3122.938,3121.125,3122.938,3112.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950000.0,2025-01-02 18:19:54,landing
3805,12.0,3112.063,3110.25,3110.25,3110.25,3122.938,3117.5,3122.938,3112.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951000.0,2025-01-02 18:19:55,landing
3809,12.0,3112.063,3110.25,3112.063,3110.25,3122.938,3119.313,3122.938,3112.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952000.0,2025-01-02 18:19:56,landing
3813,12.0,3112.063,3110.25,3112.063,3110.25,3122.938,3119.313,3122.938,3113.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953000.0,2025-01-02 18:19:57,landing
3817,13.0,3112.063,3110.25,3112.063,3112.063,3122.938,3119.313,3124.75,3113.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954000.0,2025-01-02 18:19:58,landing
